,Unnamed: 0,imdb_id,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,tags,youtube_id,split
1363,2107,tt0120586,movie,American History X,American History X,0,1998,\N,119,"Crime,Drama","suspenseful, murder, dramatic, cult, violence, thought-provoking, flashback, clever, tragedy, brainwashing, revenge, sentimental",oi7bhRmJzec,train
1364,2108,tt0120587,movie,Antz,Antz,0,1998,\N,83,"Adventure,Animation,Comedy","violence, avant garde, satire, entertaining",6kqGO1c70ak,test
1365,2109,tt0120591,movie,Armageddon,Armageddon,0,1998,\N,151,"Action,Adventure,Sci-Fi","suspenseful, mystery, psychedelic, humor, stupid",7sgyTjhaDxQ,val
1366,2110,tt0120595,movie,Babe: Pig in the City,Babe: Pig in the City,0,1998,\N,97,"Adventure,Comedy,Drama","comedy, dark, allegory, cult, cute, humor",IbLQ6XN6PEI,val
1367,2112,tt0120601,movie,Being John Malkovich,Being John Malkovich,0,1999,\N,113,"Comedy,Drama,Fantasy","dark, fantasy, comedy, psychological, whimsical, dramatic, cult, thought-provoking, magical realism, absurd, psychedelic, satire, plot twist, queer",Jy39LpFAufY,val
1368,2113,tt0120603,movie,Beloved,Beloved,0,1998,\N,172,"Drama,History,Horror","cruelty, murder, violence, haunting, flashback, romantic",WNz7mV8ob2Q,val
1369,2114,tt0120611,movie,Blade,Blade,0,1998,\N,120,"Action,Horror,Sci-Fi","gothic, stupid, cult, violence, good versus evil, action, revenge",nKqf3dRANzM,train
1370,2115,tt0120616,movie,The Mummy,The Mummy,0,1999,\N,124,"Action,Adventure,Fantasy","horror, violence, action, boring, stupid",XoFlG1fo41A,train
1371,2116,tt0120627,movie,Carnival of Souls,Carnival of Souls,0,1998,\N,87,"Drama,Horror,Mystery",psychedelic,oLk-C5NlhxQ,train
1372,2117,tt0120630,movie,Chicken Run,Chicken Run,0,2000,\N,84,"Adventure,Animation,Comedy","cute, humor, entertaining, clever",jevaUcKLoMY,train
1373,2118,tt0120632,movie,City of Angels,City of Angels,0,1998,\N,114,"Drama,Fantasy,Romance","tragedy, boring, sentimental",_Phf4g3yJdA,train
1374,2119,tt0120647,movie,Deep Impact,Deep Impact,0,1998,\N,120,"Action,Drama,Sci-Fi","thought-provoking, suspenseful",npRUitfhCOk,val
1375,2120,tt0120654,movie,Dirty Work,Dirty Work,0,1998,\N,82,Comedy,"revenge, cult, comedy, prank",fDYFQv5mWqk,test
1376,2121,tt0120655,movie,Dogma,Dogma,0,1999,\N,130,"Adventure,Comedy,Drama","entertaining, comedy, murder, adult comedy, bleak, thought-provoking, cult, violence, historical fiction, good versus evil, satire, revenge, alternate history",20CRw3XdETA,train
1377,2122,tt0120660,movie,Enemy of the State,Enemy of the State,0,1998,\N,132,"Action,Thriller","comedy, mystery, neo noir, murder, cult, revenge, violence, humor, suspenseful",2fRDxdrKH7k,test
1378,2124,tt0120663,movie,Eyes Wide Shut,Eyes Wide Shut,0,1999,\N,159,"Drama,Mystery,Thriller","pornographic, mystery, cruelty, murder, neo noir, psychological, cult, atmospheric, psychedelic, suspenseful, storytelling",PqWDWsZqYb0,train
1379,2125,tt0120667,movie,Fantastic Four,Fantastic Four,0,2005,\N,106,"Action,Adventure,Fantasy","entertaining, action, murder, boring, fantasy",sRSphEIfejA,train
1380,2126,tt0120669,movie,Fear and Loathing in Las Vegas,Fear and Loathing in Las Vegas,0,1998,\N,118,"Adventure,Comedy,Drama","comedy, thought-provoking, cult, feel-good, psychedelic, humor, entertaining",9mbf7Q7mXOw,val
1381,2127,tt0120679,movie,Frida,Frida,0,2002,\N,123,"Biography,Drama,Romance","avant garde, murder, flashback, psychedelic, romantic, historical, queer",uOUzQYqba4Y,train
1382,2128,tt0120681,movie,From Hell,From Hell,0,2001,\N,122,"Horror,Mystery,Thriller","dark, psychological, gothic, murder, mystery, paranormal, cult, violence, horror, atmospheric, flashback, good versus evil, insanity, revenge, historical",yw8US3gS37w,train
1383,2129,tt0120684,movie,Gods and Monsters,Gods and Monsters,0,1998,\N,105,"Biography,Drama","romantic, flashback",Nn2G6YrvibM,train
1384,2130,tt0120685,movie,Godzilla,Godzilla,0,1998,\N,139,"Action,Sci-Fi,Thriller",mystery,SxgvcPJwRsk,test
1385,2131,tt0120693,movie,Half Baked,Half Baked,0,1998,\N,82,"Comedy,Crime","cult, comedy, storytelling, flashback",My5wh3vr-_Q,train
1386,2132,tt0120694,movie,Halloween H20: 20 Years Later,Halloween H20: 20 Years Later,0,1998,\N,86,"Horror,Thriller","murder, cult, horror, violence, good versus evil, insanity",xMpeZ1BXEO4,train
1387,2133,tt0120696,movie,Hard Rain,Hard Rain,0,1998,\N,97,"Action,Crime,Drama","violence, neo noir, murder",uETOcU1Yuf0,train
1388,2137,tt0120738,movie,Lost in Space,Lost in Space,0,1998,\N,130,"Action,Adventure,Family",psychedelic,d3uHz7qW-jk,train
1389,2138,tt0120749,movie,Mercury Rising,Mercury Rising,0,1998,\N,111,"Action,Crime,Drama","violence, neo noir, murder, flashback",l-L7Gbh4u0I,train
1390,2140,tt0120755,movie,Mission: Impossible II,Mission: Impossible II,0,2000,\N,123,"Action,Adventure,Thriller","revenge, suspenseful, action, murder, violence",ujHtId0mKYg,train
1391,2141,tt0120756,tvMiniSeries,Moby Dick,Moby Dick,0,1998,1998,180,"Adventure,Drama,Thriller","revenge, suspenseful, violence, sci-fi",S3JHuxh2awU,test
1392,2142,tt0120762,movie,Mulan,Mulan,0,1998,\N,88,"Adventure,Animation,Comedy","violence, cute, entertaining",wAbGAkkOgcM,train
1393,2143,tt0120764,movie,My Favorite Martian,My Favorite Martian,0,1999,\N,94,"Comedy,Family,Sci-Fi","absurd, psychedelic, romantic",VXZ-b-ZB7Rw,train
1394,2144,tt0120765,movie,My Giant,My Giant,0,1998,\N,103,"Comedy,Drama",romantic,8Zu_vbdRryk,train
1395,2145,tt0120776,movie,One True Thing,One True Thing,0,1998,\N,127,Drama,"tragedy, romantic, melodrama",lXJv1BQr1iI,train
1396,2146,tt0120780,movie,Out of Sight,Out of Sight,0,1998,\N,123,"Comedy,Crime,Drama","neo noir, murder, cult, violence, flashback, psychedelic, romantic",A_GOrRyhABg,val
1397,2147,tt0120784,movie,Payback,Payback,0,1999,\N,100,"Action,Crime,Drama","comedy, neo noir, violence, atmospheric, flashback, plot twist, clever, humor, action, revenge, sadist",H2lxSiVoeiU,test
1398,2149,tt0120789,movie,Pleasantville,Pleasantville,0,1998,\N,124,"Comedy,Drama,Fantasy","fantasy, whimsical, cute, alternate reality, psychedelic, satire, sentimental",v9EHRObUQqY,train
1399,2150,tt0120791,movie,Practical Magic,Practical Magic,0,1998,\N,104,"Comedy,Drama,Fantasy","comedy, paranormal, whimsical, cult, flashback, psychedelic, melodrama, tragedy, romantic",aEyMrPNbeks,test
1400,2152,tt0120800,movie,Quest for Camelot,Quest for Camelot,0,1998,\N,86,"Adventure,Animation,Comedy","good versus evil, revenge, murder, flashback",AqDd2z0Zd6c,train
1401,2153,tt0120804,movie,Resident Evil,Resident Evil,0,2002,\N,100,"Action,Horror,Sci-Fi","murder, suicidal, horror, violence, flashback, action",jiS6gtClrqk,test
1402,2154,tt0120812,movie,Rush Hour,Rush Hour,0,1998,\N,98,"Action,Comedy,Crime","comedy, murder, bleak, violence, humor, action, revenge, entertaining",7-oN5IEjwIQ,train
1403,2155,tt0120815,movie,Saving Private Ryan,Saving Private Ryan,0,1998,\N,169,"Drama,War","dark, murder, realism, dramatic, violence, action, philosophical, historical",vwAxi4A2YcY,test
1404,2156,tt0120828,movie,Six Days Seven Nights,Six Days Seven Nights,0,1998,\N,102,"Action,Adventure,Comedy","comedy, boring, murder, romantic",n64H3WXoEs8,train
1405,2157,tt0120832,movie,Snake Eyes,Snake Eyes,0,1998,\N,98,"Crime,Mystery,Thriller","suspenseful, boring, neo noir, murder, flashback",y6z-9e1xRak,val
1406,2158,tt0120834,movie,Snow Falling on Cedars,Snow Falling on Cedars,0,1999,\N,127,"Drama,Mystery,Romance","romantic, murder, flashback",SY6mC4I4SWk,val
1407,2159,tt0120841,movie,Species II,Species II,0,1998,\N,93,"Action,Horror,Sci-Fi","insanity, psychedelic, comedy, murder, violence",75iDMt0_xf0,val
1408,2160,tt0120844,movie,Star Trek: Insurrection,Star Trek: Insurrection,0,1998,\N,103,"Action,Adventure,Sci-Fi","revenge, cult, murder, violence",gudmwOjELRY,train
1409,2161,tt0120855,movie,Tarzan,Tarzan,0,1999,\N,88,"Adventure,Animation,Comedy","good versus evil, psychedelic",nl6M9OIbBZ8,val
1410,2162,tt0120860,video,From Dusk Till Dawn 2: Texas Blood Money,From Dusk Till Dawn 2: Texas Blood Money,0,1999,\N,88,"Crime,Horror,Thriller","cult, violence",Q-WtWhqj9xU,val
1411,2164,tt0120873,movie,U.S. Marshals,U.S. Marshals,0,1998,\N,131,"Action,Crime,Thriller","suspenseful, neo noir, murder, violence",J25z6Rn5Xek,train
1412,2166,tt0120879,movie,Velvet Goldmine,Velvet Goldmine,0,1998,\N,118,"Drama,Music","cult, mystery, psychedelic, queer",Kqd8ChJ5xLk,train
1413,2167,tt0120885,movie,Wag the Dog,Wag the Dog,0,1997,\N,97,"Comedy,Drama","entertaining, comedy, satire, murder",nb_DFuH5QrM,train
1414,2168,tt0120889,movie,What Dreams May Come,What Dreams May Come,0,1998,\N,113,"Drama,Fantasy,Romance","thought-provoking, alternate reality, flashback, psychedelic, philosophical, romantic",gGP0LE_sXOY,train
1415,2169,tt0120890,movie,Wild Things,Wild Things,0,1998,\N,108,"Crime,Drama,Mystery","neo noir, gothic, murder, dramatic, cult, plot twist, romantic, revenge",M8autV9aV3s,train
1416,2170,tt0120891,movie,Wild Wild West,Wild Wild West,0,1999,\N,106,"Action,Comedy,Sci-Fi","comedy, violence, historical fiction, good versus evil, action, revenge, sci-fi",It89i3W-v4s,train
1417,2171,tt0120901,movie,Wrongfully Accused,Wrongfully Accused,0,1998,\N,87,"Action,Comedy,Thriller",murder,37dhZCRq82g,train
1418,2172,tt0120903,movie,X-Men,X-Men,0,2000,\N,104,"Action,Adventure,Sci-Fi","psychological, murder, stupid, paranormal, violence, cult, flashback, psychedelic, action, entertaining",Iy5R5_T243w,train
1419,2173,tt0120906,movie,Zero Effect,Zero Effect,0,1998,\N,116,"Comedy,Crime,Drama","neo noir, murder, cult, flashback, romantic, revenge",eSH8Y3h5j-g,test
1420,2174,tt0120907,movie,eXistenZ,eXistenZ,0,1999,\N,97,"Horror,Mystery,Sci-Fi","comedy, mystery, murder, violence, intrigue, alternate reality, psychedelic, action, sci-fi",IEuykd38iNE,train
1421,2175,tt0120912,movie,Men in Black II,Men in Black II,0,2002,\N,88,"Action,Adventure,Comedy","comedy, cult, flashback, humor, satire, entertaining",Y2iscsPp26Y,train
1422,2176,tt0120913,movie,Titan A.E.,Titan A.E.,0,2000,\N,94,"Action,Adventure,Animation","cult, murder, violence, romantic",t8vXJM2BdSk,val
1423,2177,tt0120915,movie,Star Wars: Episode I - The Phantom Menace,Star Wars: Episode I - The Phantom Menace,0,1999,\N,136,"Action,Adventure,Fantasy","good versus evil, cult, fantasy, action, boring",n1CUHjrc9Sc,train
1424,2178,tt0121164,movie,Corpse Bride,Corpse Bride,0,2005,\N,77,"Animation,Drama,Family","dark, comedy, gothic, cult, horror, psychedelic, romantic",6wcj_aJ15gI,train
1425,2179,tt0121765,movie,Star Wars: Episode II - Attack of the Clones,Star Wars: Episode II - Attack of the Clones,0,2002,\N,142,"Action,Adventure,Fantasy","fantasy, boring, cult, revenge, good versus evil, action, tragedy, romantic, sci-fi",CO2OLQ2kiq8,val
1426,2180,tt0121766,movie,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,0,2005,\N,140,"Action,Adventure,Fantasy","dark, fantasy, depressing, murder, violence, cult, good versus evil, action, melodrama, tragedy, romantic",dAyIeQasXPk,train
1427,2181,tt0122151,movie,Lethal Weapon 4,Lethal Weapon 4,0,1998,\N,127,"Action,Crime,Thriller","comedy, murder, cult, violence, action, entertaining",7cpig7OhI98,train
1428,2183,tt0122690,movie,Ronin,Ronin,0,1998,\N,122,"Action,Crime,Thriller","mystery, neo noir, murder, violence, action, suspenseful",-TqaVEIUw4U,train
1429,2184,tt0122718,movie,Small Soldiers,Small Soldiers,0,1998,\N,108,"Action,Adventure,Comedy","violence, satire",YwIt5wagRsg,train
1430,2185,tt0122933,movie,Analyze This,Analyze This,0,1999,\N,103,"Comedy,Crime","entertaining, comedy, psychological, satire, murder",ejjjWYYST1Q,train
1431,2186,tt0123755,movie,Cube,Cube,0,1997,\N,90,"Drama,Horror,Mystery","comedy, suspenseful, neo noir, murder, mystery, psychological, allegory, cult, alternate reality, violence, plot twist, insanity, psychedelic, claustrophobic, tragedy, revenge",HYoTGYT0-I4,train
1432,2188,tt0124102,movie,Strangeland,Strangeland,0,1998,\N,85,"Horror,Thriller","gothic, murder, violence, cult, revenge, sadist",8KYGdpYnHAY,test
1433,2190,tt0124298,movie,Blast from the Past,Blast from the Past,0,1999,\N,112,"Comedy,Drama,Romance",cult,AhMQOb0tEmI,train
1434,2191,tt0124595,movie,Return to Paradise,Return to Paradise,0,1998,\N,111,"Drama,Romance,Thriller","suspenseful, psychological, melodrama",4wYJWTFPpc4,train
1435,2192,tt0124718,movie,He Got Game,He Got Game,0,1998,\N,136,"Drama,Sport","melodrama, violence, satire, murder, flashback",njLUPZr4DeU,val
1436,2193,tt0124819,movie,Orgazmo,Orgazmo,0,1997,\N,94,Comedy,"comedy, violence, cult, flashback, absurd, psychedelic, satire, humor",Ok-rhTZK0kE,test
1437,2195,tt0124901,movie,Thursday,Thursday,0,1998,\N,87,"Action,Comedy,Crime","dark, comedy, neo noir, murder, cult, sadist, violence, flashback, claustrophobic, revenge, storytelling",PTEm2EwpUAk,train
1438,2196,tt0125022,movie,Heartbreakers,Heartbreakers,0,2001,\N,123,"Comedy,Crime,Romance",revenge,oKsVdfKyxN4,train
1439,2197,tt0125439,movie,Notting Hill,Notting Hill,0,1999,\N,124,"Comedy,Drama,Romance","dramatic, romantic, comedy, psychedelic, entertaining",4RI0QvaGoiI,train
1440,2198,tt0125454,movie,Paulie,Paulie,0,1998,\N,91,"Adventure,Comedy,Drama","cute, entertaining",AGV8nB_EEAU,test
1441,2199,tt0125664,movie,Man on the Moon,Man on the Moon,0,1999,\N,118,"Biography,Comedy,Drama","comedy, depressing, bleak, cult, insanity, home movie, humor, prank",uGOq9QRcyHM,test
1442,2200,tt0125971,movie,Outside Providence,Outside Providence,0,1999,\N,96,"Comedy,Drama,Romance","flashback, revenge, prank, romantic, home movie",oCVN60P9gsY,train
1443,2201,tt0126029,movie,Shrek,Shrek,0,2001,\N,90,"Adventure,Animation,Comedy","comedy, psychological, fantasy, cult, clever, psychedelic, humor, satire, romantic, entertaining",08dotHAQ-6M,val
1444,2202,tt0126344,movie,I Went Down,I Went Down,0,1997,\N,107,"Action,Comedy,Crime","revenge, murder, flashback",vvjMed6Wlug,train
1445,2203,tt0126604,movie,Pecker,Pecker,0,1998,\N,87,"Comedy,Drama","satire, prank",dl6_xIJ84RU,train
1446,2204,tt0126886,movie,Election,Election,0,1999,\N,103,"Comedy,Romance","comedy, dark, cruelty, flashback, humor, satire",tBgM_Kw6PSM,train
1447,2205,tt0126916,movie,For Love of the Game,For Love of the Game,0,1999,\N,137,"Drama,Romance,Sport","flashback, home movie",KtlP12MaeuA,val
1448,2206,tt0127536,movie,Elizabeth,Elizabeth,0,1998,\N,124,"Biography,Drama,History","murder, violence, intrigue, flashback, romantic, historical",DyGBwrtIamw,train
1449,2208,tt0127723,movie,Can't Hardly Wait,Can't Hardly Wait,0,1998,\N,100,"Comedy,Romance","revenge, cult, flashback",67dfnrTJlUE,val
1450,2209,tt0128442,movie,Rounders,Rounders,0,1998,\N,121,"Crime,Drama","cult, neo noir",5p9K5zxZa7A,test
1451,2210,tt0128445,movie,Rushmore,Rushmore,0,1998,\N,93,"Comedy,Drama,Romance","cult, comedy, psychedelic, romantic, clever",4i6N09QIiFs,train
1452,2211,tt0128853,movie,You've Got Mail,You've Got Mail,0,1998,\N,119,"Comedy,Drama,Romance","romantic, boring, psychedelic, comedy, sentimental",znESQTt3L80,train
1453,2212,tt0128996,tvMovie,Cinderella,Cinderella,0,1997,\N,88,"Family,Fantasy,Musical",fantasy,TKBtJgqp7MQ,train
1454,2214,tt0129290,movie,Patch Adams,Patch Adams,0,1998,\N,115,"Biography,Comedy,Drama","avant garde, dramatic, cult, suicidal, psychedelic, humor, inspiring, romantic",LgRap4efb6g,train
1455,2215,tt0129332,movie,Ravenous,Ravenous,0,1999,\N,101,"Adventure,Horror,Western","comedy, murder, cult, violence, flashback, satire",TqhoGTEEsuw,val
1456,2216,tt0129387,movie,There's Something About Mary,There's Something About Mary,0,1998,\N,119,"Comedy,Romance","comedy, boring, stupid, bleak, cult, flashback, humor, entertaining",y2jAhw4ryUE,test
1457,2217,tt0129884,movie,Dog Park,Dog Park,0,1998,\N,91,"Comedy,Romance",romantic,BfbRJ9X4AcA,test
1458,2218,tt0130018,movie,I Still Know What You Did Last Summer,I Still Know What You Did Last Summer,0,1998,\N,100,"Horror,Mystery","comedy, murder, violence, revenge, flashback, suspenseful",99yCJwP97Uo,val
1459,2219,tt0130121,movie,Mickey Blue Eyes,Mickey Blue Eyes,0,1999,\N,102,"Comedy,Crime,Romance","violence, comedy, satire",AOh-F4PKwjU,test
1460,2220,tt0131325,movie,Bowfinger,Bowfinger,0,1999,\N,97,Comedy,"comedy, satire, entertaining",PaFJwh9Sst4,train
1461,2221,tt0131646,movie,Wing Commander,Wing Commander,0,1999,\N,100,"Action,Adventure,Sci-Fi",action,mAxG4u_rqug,test
1462,2222,tt0131857,movie,BASEketball,BASEketball,0,1998,\N,103,"Comedy,Sport","cult, comedy, entertaining, humor",s3ieUp88iL8,test
1463,2223,tt0132347,movie,Mystery Men,Mystery Men,0,1999,\N,121,"Action,Comedy,Fantasy","cult, comedy, psychedelic, humor",Ozuwh-ofXK8,train
1464,2224,tt0132477,movie,October Sky,October Sky,0,1999,\N,108,"Biography,Drama,Family","inspiring, home movie",4cmMukCFyd8,val
1465,2227,tt0133152,movie,Planet of the Apes,Planet of the Apes,0,2001,\N,119,"Action,Adventure,Sci-Fi","good versus evil, violence, alternate history",QAgpkiSCq30,train
1466,2228,tt0133189,movie,SLC Punk!,SLC Punk!,0,1998,\N,97,"Comedy,Drama,Music","comedy, murder, cult, violence, flashback, satire",MsZziQvRWCg,train
1467,2229,tt0133240,movie,Treasure Planet,Treasure Planet,0,2002,\N,95,"Adventure,Animation,Family","psychedelic, sci-fi, murder, flashback",BBXMRxGVqsk,train
1468,2230,tt0134084,movie,Scream 3,Scream 3,0,2000,\N,116,"Horror,Mystery","comedy, mystery, murder, violence, humor, satire, revenge, prank",bYi-rmHfrP8,train
1469,2231,tt0134154,movie,Ride with the Devil,Ride with the Devil,0,1999,\N,138,"Drama,Romance,War","violence, murder",F8Vwm6dBQI8,train
1470,2232,tt0134273,movie,8MM,8MM,0,1999,\N,123,"Crime,Drama,Mystery","mystery, cruelty, murder, neo noir, cult, revenge, violence, suspenseful, sadist",LSYGNuUc1S4,test
1471,2233,tt0134619,movie,Disturbing Behavior,Disturbing Behavior,0,1998,\N,84,"Horror,Mystery,Sci-Fi","insanity, violence, cult, brainwashing, murder",lkD9h0zk9n0,train
1472,2234,tt0134847,movie,Pitch Black,Pitch Black,0,2000,\N,109,"Action,Horror,Sci-Fi","murder, cult, violence, atmospheric, flashback, action, suspenseful, sci-fi",RU3eJmbyqzA,train
1473,2235,tt0134983,movie,Supernova,Supernova,0,2000,\N,90,"Horror,Sci-Fi,Thriller","violence, murder, prank",ZUdy0Cu3f_o,train
1474,2237,tt0137338,movie,200 Cigarettes,200 Cigarettes,0,1999,\N,101,"Comedy,Drama,Romance",romantic,-ieEszV3TAU,train
1475,2238,tt0137363,movie,Arlington Road,Arlington Road,0,1999,\N,117,"Action,Crime,Drama","cult, neo noir, murder, violence, flashback",tzzT_Iaw0t8,train
1476,2239,tt0137494,movie,Entrapment,Entrapment,0,1999,\N,113,"Action,Crime,Romance",neo noir,Tj6pvrRc5zo,train
1477,2240,tt0137523,movie,Fight Club,Fight Club,0,1999,\N,139,Drama,"dark, comedy, cruelty, neo noir, mystery, psychological, thought-provoking, cult, violence, storytelling, atmospheric, flashback, clever, insanity, psychedelic, action, satire, philosophical, plot twist, entertaining, sadist",aIo4Adm96EA,train
1478,2242,tt0138097,movie,Shakespeare in Love,Shakespeare in Love,0,1998,\N,123,"Comedy,Drama,History","dramatic, romantic, satire",_CxNF4eA6yw,test
1479,2243,tt0138510,movie,Idle Hands,Idle Hands,0,1999,\N,92,"Comedy,Fantasy,Horror","comedy, murder, stupid, cult, violence, good versus evil, entertaining",Gl8-Z3rVvTs,train
1480,2244,tt0138524,movie,Intolerable Cruelty,Intolerable Cruelty,0,2003,\N,100,"Comedy,Crime,Romance","revenge, comedy, satire, entertaining, romantic",1-igZHkTE0E,train
1481,2246,tt0138703,movie,Phantasm IV: Oblivion,Phantasm IV: Oblivion,0,1998,\N,90,"Fantasy,Horror,Sci-Fi","good versus evil, flashback",9lg7nrOz1es,train
1482,2249,tt0139134,movie,Cruel Intentions,Cruel Intentions,0,1999,\N,97,"Drama,Romance","revenge, cult, cruelty, sadist, romantic",Ax6ZnyurZTo,train
1483,2250,tt0139239,movie,Go,Go,0,1999,\N,102,"Comedy,Crime","comedy, adult comedy, cult, flashback, humor, revenge, storytelling",0KTWEFpDOis,train
1484,2251,tt0139414,movie,Lake Placid,Lake Placid,0,1999,\N,82,"Action,Comedy,Horror","cult, comedy, violence",qqK07DFav8k,train
1485,2252,tt0139462,movie,Message in a Bottle,Message in a Bottle,0,1999,\N,126,"Drama,Romance",romantic,0lmUht2TzmA,train
1486,2253,tt0139654,movie,Training Day,Training Day,0,2001,\N,122,"Action,Crime,Drama","comedy, neo noir, murder, violence, romantic, storytelling",km_p7tGbd48,test
1487,2254,tt0139699,movie,Varsity Blues,Varsity Blues,0,1999,\N,106,"Comedy,Drama,Romance",adult comedy,5SM66E0AUeU,train
